event_id,latitude,longitude,event_date,state,dataset,source_dataset,source_id,landslide_type,physical_factors,reliability,spatial_accuracy,record_type,fatalities,injuries,LINK
318,23.73478778,92.72124394,2009-10-05,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,1222,earth slide,rainfall (T),9,5000,report,3,0,Source: 'http://www.ptinews.com/news/316483_Three-killed--ten-injured-in-Mizoram-landslide'
320,23.73719685,92.72342008,2009-10-06,Mizoram,UGLC,Global fatal landslide Catalog,2052,ND,rainfall (T),9,7696,event,3,-99999,Source: 'http://www.ptinews.com/news/316483_Three-killed--ten-injured-in-Mizoram-landslide'
311,23.7365,92.7146,2010-08-06,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2205,earth slide,rainfall (T),7,1000,report,0,0,"Source: 'http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL'"
376,24.17638911,92.97979352,2010-08-12,Mizoram,UGLC,Global fatal landslide Catalog,2521,ND,rainfall (T),9,3013,event,1,-99999,Source: 'http://ibnlive.in.com/generalnewsfeed/news/man-suspected-to-be-killed-in-landslides/233387.html'
309,23.73504471,92.71060943,2010-09-13,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2423,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'
310,23.74182634,92.7141905,2010-09-13,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2422,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'
312,23.72988966,92.71495623,2010-09-13,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2420,earth slide,rainfall (T),7,1000,report,1,0,Source: 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'
331,23.75406693,92.74128531,2010-09-13,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2421,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'
351,22.7176,92.8416,2010-09-13,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2426,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'
366,23.83655634,92.88807365,2010-09-13,Mizoram,UGLC,Global fatal landslide Catalog,2581,ND,rainfall (T),9,33154,event,1,-99999,Source: 'http://ibnlive.in.com/generalnewsfeed/news/landslide-kills-mizoram-woman/317088.html'
372,23.591,92.9296,2010-09-13,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2424,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'
392,23.3439,93.0748,2010-09-13,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2425,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/'
307,23.7527,92.694,2010-09-16,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,2437,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://mizoramexpress.com/index.php/2010/09/landslide-hits-aizawl-1-house-destroyed/'
371,23.66555038,92.92747832,2012-07-21,Mizoram,UGLC,Global fatal landslide Catalog,3308,ND,rainfall (T),9,3166,event,18,-99999,Source: 'http://www.kansascity.com/2012/07/21/3715893/18-die-as-bus-plunges-into-gorge.html'
293,23.7788134,92.54085299,2012-10-11,Mizoram,UGLC,Global fatal landslide Catalog,3406,ND,rainfall (T),9,1795,event,3,-99999,Source: 'http://www.mizonews.net/mizoramnews/four-killed-in-landslides-across-mizoram/'
301,24.02940241,92.66984764,2012-10-11,Mizoram,UGLC,Global fatal landslide Catalog,3407,ND,rainfall (T),9,5715,event,1,-99999,Source: 'http://www.mizonews.net/mizoramnews/four-killed-in-landslides-across-mizoram/'
291,23.7705,92.5217,2012-11-11,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,4610,earth slide,rainfall (T),9,5000,report,4,0,Source: 'http://www.assamtribune.com/scripts/detailsnew.asp?id=oct1312/oth06'
304,24.2315,92.6755,2013-05-07,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,4845,mudslide,rainfall (T),9,50000,report,0,0,Source: 'http://www.thehindu.com/news/national/other-states/landslides-after-heavy-premonsoon-rain-in-mizoram/article4695784.ece'
367,23.83655634,92.88807365,2013-05-10,Mizoram,UGLC,Global fatal landslide Catalog,3580,ND,rainfall (T),9,33154,event,17,-99999,Source: 'http://news.outlookindia.com/items.aspx?artid=797845'
314,23.7281,92.7175,2013-05-11,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,4857,earth slide,rainfall (T),9,25000,report,15,0,Source: 'http://articles.timesofindia.indiatimes.com/2013-05-12/guwahati/39203177_1_young-mizo-association-aizawl-rescue-work'
321,23.73719685,92.72342008,2014-07-14,Mizoram,UGLC,Global fatal landslide Catalog,4063,ND,rainfall (T),9,7696,event,1,-99999,Source: 'http://www.business-standard.com/article/pti-stories/rescue-operations-for-woman-swept-away-by-landslide-continue-114071500831_1.html'
332,23.7327,92.7463,2014-07-14,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,6143,earth slide,rainfall (T),9,5000,report,1,2,Source: 'http://www.business-standard.com/article/pti-stories/rescue-operations-for-woman-swept-away-by-landslide-continue-114071500831_1.html'
368,23.83655634,92.88807365,2015-04-21,Mizoram,UGLC,Global fatal landslide Catalog,4298,ND,"anthropic (T,P)",9,33154,event,1,-99999,Source: 'http://www.mizonews.net/mizoramnews/landslide-claims-one-life-in-aizawl/'
329,23.7131,92.7362,2015-06-19,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,6963,earth slide,rainfall (T),9,50000,report,0,0,Source: 'http://www.thestatesman.com/news/northeast/27-graves-damaged-in-mizoram-landslide/70263.html'
337,23.3572,92.7878,2015-08-26,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,7780,earth slide,rainfall (T),9,5000,report,1,0,Source: 'http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/'
390,23.8447,93.0514,2015-08-26,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,7778,mudslide,rainfall (T),9,10000,report,0,0,Source: 'http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/'
302,24.042,92.6724,2015-08-27,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,7836,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/'
326,23.7269,92.7265,2015-08-27,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,7837,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/'
384,23.6866,93.017,2015-08-27,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,7838,earth slide,rainfall (T),9,50000,report,0,0,Source: 'http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/'
342,23.4495,92.8112,2015-08-28,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,7972,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://indianexpress.com/article/india/india-others/mizorams-power-lifeline-on-shaky-ground-after-landslip/'
316,23.7313,92.7187,2015-09-14,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,8224,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/'
317,23.7348,92.7187,2015-09-14,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,8223,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/'
322,23.73719685,92.72342008,2016-05-21,Mizoram,UGLC,Global fatal landslide Catalog,4727,ND,rainfall (T),9,7696,event,3,-99999,Source: 'http://www.outlookindia.com/newswire/story/mizoram-three-die-in-landslide-fresh-mudslides-in-some-areas/940981'
416,23.55290361,93.37126263,2016-07-28,Mizoram,UGLC,Global fatal landslide Catalog,4882,ND,rainfall (T),9,5012,event,2,-99999,Source: 'http://www.outlookindia.com/newswire/story/two-killed-in-mizoram-landslide/948387'
418,23.5397,93.3783,2016-07-28,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,9232,earth slide,rainfall (T),7,1000,report,2,6,Source: 'http://www.business-standard.com/article/pti-stories/two-killed-in-mizoram-landslide-116072900324_1.html'
315,23.725943,92.7178,2016-09-17,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,10960,earth slide,ND,9,5000,report,5,0,Source: 'http://indianexpress.com/article/india/india-news-india/massive-landslide-in-mizoram-kills-five/'
347,23.61045606,92.83182797,2016-09-17,Mizoram,UGLC,Global fatal landslide Catalog,4957,ND,rainfall (T),9,4007,event,5,-99999,Source: 'http://indianexpress.com/article/india/india-news-india/massive-landslide-in-mizoram-kills-five/'
303,24.0135808,92.67420963,2017-04-25,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,10961,earth slide,rainfall (T),9,50000,report,0,0,Source: 'https://www.outlookindia.com/newsscroll/landslides-after-heavy-premonsoon-rain-in-mizoram/1035823'
313,23.73941422,92.71505961,2017-06-01,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,9770,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://morungexpress.com/landslides-mizoram-aizawl-cut-off/'
284,22.90813548,92.47207294,2017-06-09,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,10957,earth slide,rainfall (T),9,100000,report,10,0,Source: 'http://www.hindustantimes.com/india-news/12-dead-in-mizoram-landslides-flood-in-9-days/story-kgRi9Vr3dRit9uVIAOGMQK.html'
323,23.73719685,92.72342008,2017-06-10,Mizoram,UGLC,Global fatal landslide Catalog,5202,ND,rainfall (T),9,7696,event,1,-99999,Source: 'http://morungexpress.com/two-killed-landslides-mizoram/'
333,23.73354779,92.74744512,2017-06-10,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,9712,earth slide,rainfall (T),7,1000,report,2,0,Source: 'https://www.zoramobserver.com/mizoram/2-killed-in-landslide-triggered-by-heavy-rains/'
344,23.5705445,92.82885714,2017-06-10,Mizoram,UGLC,Global fatal landslide Catalog,5203,ND,rainfall (T),9,7541,event,1,-99999,Source: 'http://morungexpress.com/two-killed-landslides-mizoram/'
353,23.33501164,92.85410625,2017-06-12,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,10963,earth slide,rainfall (T),9,10000,report,1,0,Source: 'http://www.ifp.co.in/item/1220-mizoram-calamity-12-dead-877-houses-damaged'
319,22.97431823,92.72197716,2017-06-14,Mizoram,UGLC,Global fatal landslide Catalog,5227,ND,rainfall (T),9,38070,event,10,-99999,Source: 'https://www.nyoooz.com/news/guwahati/839160/13-killed-in-northeast-deluge-assam-issues-flood-alert/'
385,23.65637182,93.02746602,2017-06-17,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,10962,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://www.zoramobserver.com/mizoram/landslides-cut-off-various-parts-of-mizoram-as-rain-continues/'
364,23.69461107,92.87641207,2017-06-28,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,9989,earth slide,ND,9,10000,report,0,0,Source: 'https://www.zoramobserver.com/mizoram/aizawl-champhai-road-cut-off-by-strange-landslide/'
297,23.83291945,92.63125938,2017-08-26,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,9731,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://zeenews.india.com/news/landslides-in-mizoram-snap-road-links-7-buildings-collapse-2036680.html'
334,23.73672831,92.7516868,2018-05-12,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,11403,earth slide,rainfall (T),7,1000,report,4,0,Source: 'http://morungexpress.com/4-bodies-recovered-from-mizoram-landslide/'
335,22.87370331,92.7581259,2018-06-05,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,11530,mudslide,rainfall (T),7,1000,report,10,0,Source: 'http://www.northeastindia24.com/mizoram-21-killed-in-land-slide-road-accident/'
330,23.74253,92.73868,2021-06-12,Mizoram,UGLC,Cooperative Open Online Landslide Repository - NASA,20598,earth slide,rainfall (T),7,1000,report,2,5,Source: 'https://www.indiatoday.in/india/story/massive-landslide-in-mizoram-kills-four-children-1813987-2021-06-12'
640,26.47710622,94.53166014,2005-05-26,Nagaland,UGLC,Global fatal landslide Catalog,324,ND,rainfall (T),9,22608,event,15,-99999,Source: 'http://www.e-pao.net/GP.asp?src=3.11.270505.may05'
513,25.7428,93.9136,2007-08-28,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,215,earth slide,rainfall (T),9,50000,report,1,0,Source: 'http://www.newkerala.com/july.php?action=fullnews&id=56364'
566,25.76701194,94.10649881,2007-08-28,Nagaland,UGLC,Global fatal landslide Catalog,1168,ND,rainfall (T),9,20424,event,1,-99999,Source: 'http://www.newkerala.com/july.php?action=fullnews&id=56364'
534,25.7055,94.0132,2007-10-16,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,313,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.kanglaonline.com/index.php?template=headline&newsid=39638&typeid=2'
541,25.705,94.04,2008-08-07,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,692,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.kanglaonline.com/index.php?template=headline&newsid=43094&typeid=1'
601,26.18961382,94.19261077,2008-08-19,Nagaland,UGLC,Global fatal landslide Catalog,1518,ND,ND,9,22753,event,5,-99999,Source: 'http://www.morungexpress.com/frontpage/1984.html'
610,26.138,94.25,2008-08-19,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,731,mudslide,rainfall (T),9,50000,report,4,0,Source: 'http://www.morungexpress.com/frontpage/1984.html'
567,25.67,94.1066,2008-08-29,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,760,complex,rainfall (T),9,25000,report,0,0,Source: 'http://www.kanglaonline.com/index.php?template=headline&newsid=43189&typeid=1'
678,26.68463757,95.02184913,2008-09-28,Nagaland,UGLC,Global fatal landslide Catalog,1602,ND,rainfall (T),9,26271,event,3,-99999,Source: 'http://news.webindia123.com/news/Articles/India/20080928/1064817.html'
644,26.3335,94.5512,2010-06-15,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,1986,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.morungexpress.com/local/50451.html'
668,26.4333,94.8833,2010-06-17,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,1996,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.morungexpress.com/local/50546.html'
637,26.0093,94.5238,2010-07-06,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2042,mudslide,rainfall (T),9,5000,report,0,0,Source: 'http://www.morungexpress.com/local/51540.html'
662,25.8877,94.7861,2010-07-06,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2044,mudslide,rainfall (T),9,5000,report,0,0,Source: 'http://www.morungexpress.com/local/51540.html'
664,26.2363,94.8133,2010-07-06,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2045,mudslide,rainfall (T),9,5000,report,0,0,Source: 'http://www.morungexpress.com/local/51540.html'
680,26.7225,95.0281,2010-07-06,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2043,mudslide,rainfall (T),9,5000,report,0,0,Source: 'http://www.morungexpress.com/local/51540.html'
681,26.7215,95.0283,2010-07-19,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2098,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.nagalandpost.com/ShowStory.aspx?npoststoryiden=UzEwMjg4MDU%3D-2pMJ7cwWh98%3D'
677,26.8716,94.9921,2010-07-20,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2106,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.nagalandpost.com/ShowStory.aspx?npoststoryiden=UzEwMjg5OTY%3D-LvoR7D2GhjI%3D'
545,25.70223725,94.04619681,2010-08-13,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2243,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.e-pao.net/GP.asp?src=21..210810.aug10'
663,26.0814,94.803,2010-08-14,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2249,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.morungexpress.com/frontpage/53726.html'
667,26.148,94.8422,2010-08-14,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2247,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.morungexpress.com/frontpage/53726.html'
671,26.222,94.9152,2010-08-14,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2248,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.morungexpress.com/frontpage/53726.html'
653,26.2753,94.6654,2010-08-17,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2263,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.morungexpress.com/frontpage/53726.html'
579,25.61560252,94.11603493,2010-08-19,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2281,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.indiablooms.com/EnvironmentDetailsPage/environmentDetails190810a.php'
666,26.1984,94.8158,2010-08-19,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2282,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.indiablooms.com/EnvironmentDetailsPage/environmentDetails190810a.php'
585,25.5718,94.1211,2010-08-21,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2304,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.e-pao.net/GP.asp?src=21..210810.aug10'
575,25.63961883,94.11112157,2010-09-12,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2415,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.telegraphindia.com/1100916/jsp/northeast/story_12941830.jsp'
627,25.6633,94.4703,2010-10-08,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2567,complex,rainfall (T),9,5000,report,0,0,Source: 'http://www.morungexpress.com/local/56264.html'
569,25.682,94.1076,2010-10-09,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2579,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.indianexpress.com/news/Landslides-cut-off-N-E/695456'
568,25.6623,94.1072,2010-10-10,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,2587,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.morungexpress.com/local/56264.html'
632,26.3186,94.5121,2011-06-20,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,3633,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.morungexpress.com/local/67219.html'
605,25.51614662,94.2341227,2011-06-21,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,3637,earth slide,rainfall (T),7,1000,report,0,0,Source: 'https://web.archive.org/web/20110627132314/http://www.morungexpress.com/regional/67365.html'
574,25.6682,94.1099,2011-06-28,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,3663,earth slide,rainfall (T),9,50000,report,0,0,Source: 'http://www.morungexpress.com/local/67492.html'
597,25.8782,94.1739,2011-07-01,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,3683,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.morungexpress.com/local/69559.html'
573,25.6703,94.1095,2011-07-11,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,3760,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.morungexpress.com/local/68036.html'
497,25.7713,93.8067,2011-08-13,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,3916,mudslide,rainfall (T),9,10000,report,0,0,Source: 'http://www.morungexpress.com/frontpage/69382.html'
587,25.83,94.13,2011-08-18,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,3932,earth slide,rainfall (T),1,0,report,0,0,Source: 'http://www.thenewsofindia.com/index.php?mod=article&cat=East and North East&article=1450'
656,26.0977,94.7031,2013-06-07,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,4905,earth slide,ND,9,25000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA0NjAwNw%3D%3D-%2FtfIAOw1uMk%3D'
658,26.0977,94.7499,2013-06-07,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,4906,earth slide,ND,9,10000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA0NjAwNw%3D%3D-%2FtfIAOw1uMk%3D'
623,26.1147,94.3864,2013-07-01,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5006,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MDQ4MQ%3D%3D-gEvw8J4DIOI%3D'
682,26.72,95.029,2013-07-01,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5005,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MDQ4MQ%3D%3D-gEvw8J4DIOI%3D'
581,25.616,94.1167,2013-07-12,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5084,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.assamtribune.com/scripts/detailsnew.asp?id=jul1613/oth06'
577,25.6269,94.1139,2013-07-15,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5107,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://articles.timesofindia.indiatimes.com/2013-07-15/guwahati/40589516_1_southern-angami-youth-organization-jessami-tadubi'
519,25.7658,93.9413,2013-07-17,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5122,mudslide,rainfall (T),9,50000,report,0,0,Source: 'http://www.thehindu.com/news/national/other-states/fresh-mudslides-affect-traffic-in-nagalandmanipur/article4928261.ece'
552,25.7131,94.0885,2013-07-17,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5123,mudslide,rainfall (T),9,50000,report,0,0,Source: 'http://www.thehindu.com/news/national/other-states/fresh-mudslides-affect-traffic-in-nagalandmanipur/article4928261.ece'
626,26.0481,94.4619,2013-08-04,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5270,earth slide,rainfall (T),10,-99999,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'
634,26.0137,94.5163,2013-08-04,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5268,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.morungexpress.com/local/101605.html'
636,25.8376,94.5234,2013-08-04,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5269,earth slide,rainfall (T),10,-99999,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'
641,26.2083,94.5438,2013-08-04,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5272,earth slide,rainfall (T),7,1000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'
643,26.1807,94.5497,2013-08-04,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5273,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'
646,26.0838,94.564,2013-08-04,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5274,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'
647,26.284,94.5808,2013-08-04,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5271,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'
649,26.1498,94.6055,2013-08-04,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5275,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0MjY4Nw%3D%3D-bSp8jh3okxw%3D'
655,26.7103,94.693,2013-08-11,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5312,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA0MzQ3OQ%3D%3D-qmeQz2DKZMo%3D'
672,26.8727,94.9275,2013-08-16,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5338,earth slide,rainfall (T),9,25000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA0NDE4MQ%3D%3D-6hneqQH1frg%3D'
673,26.3897,94.9439,2013-08-16,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5336,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.morungexpress.com/local/103875.html'
675,26.4205,94.9731,2013-08-30,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5421,mudslide,ND,9,5000,report,0,0,Source: 'http://www.nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA0NDY0Nw%3D%3D-jp8K0A7ZhsM%3D'
596,25.8266,94.1497,2013-10-05,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,5575,mudslide,rainfall (T),9,5000,report,0,0,Source: 'http://www.business-standard.com/article/current-affairs/mudslides-block-nh-2-in-nagaland-113100700032_1.html'
652,25.9466,94.6279,2014-09-08,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,6331,mudslide,ND,9,25000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA2Njg2NQ%3D%3D'
642,26.0319,94.5466,2015-06-24,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,6990,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA4MjI0OA%3D%3D'
650,25.72,94.6219,2015-08-02,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,7409,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://www.ibnlive.com/news/india/incessant-rains-trigger-landslide-and-mud-slips-in-nagaland-1029674.html'
576,25.6237,94.1136,2015-08-12,Nagaland,UGLC,Cooperative Open Online Landslide Repository - NASA,7660,mudslide,rainfall (T),9,5000,report,0,0,Source: 'http://www.nagalandpost.com/channelnews/State/StateNews.aspx?news=TkVXUzEwMDA4NDc2Mg%3D%3D'
